Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,source_name,STAGE,Tissue
SRR2967171,RNA-Seq,192,586815552,PRJNA304502,SAMN04304102,438173044,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456617,GSM1957119,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957119,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967172,RNA-Seq,192,625819584,PRJNA304502,SAMN04304103,467477953,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456618,GSM1957120,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957120,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967173,RNA-Seq,192,585227328,PRJNA304502,SAMN04304104,433414159,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456619,GSM1957121,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957121,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967174,RNA-Seq,192,463592640,PRJNA304502,SAMN04304105,351375429,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456620,GSM1957122,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957122,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967175,RNA-Seq,192,316031040,PRJNA304502,SAMN04304106,241321678,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456621,GSM1957123,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957123,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967176,RNA-Seq,192,464967360,PRJNA304502,SAMN04304107,353700434,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456622,GSM1957124,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957124,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967177,RNA-Seq,192,549189120,PRJNA304502,SAMN04304108,412504538,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456623,GSM1957125,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957125,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967178,RNA-Seq,192,586009728,PRJNA304502,SAMN04304109,437389626,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456624,GSM1957126,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957126,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967179,RNA-Seq,192,620394048,PRJNA304502,SAMN04304110,464857665,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456625,GSM1957127,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957127,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967180,RNA-Seq,192,640128960,PRJNA304502,SAMN04304111,478955325,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456626,GSM1957128,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957128,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967181,RNA-Seq,192,238623744,PRJNA304502,SAMN04304112,182877622,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456627,GSM1957129,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957129,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967182,RNA-Seq,192,580091136,PRJNA304502,SAMN04304113,435033406,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456628,GSM1957130,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957130,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967183,RNA-Seq,192,602073984,PRJNA304502,SAMN04304114,450685598,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456629,GSM1957131,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957131,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967184,RNA-Seq,192,499840896,PRJNA304502,SAMN04304115,373343147,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456630,GSM1957132,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957132,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967185,RNA-Seq,192,373117824,PRJNA304502,SAMN04304116,282600258,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456631,GSM1957133,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957133,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967186,RNA-Seq,192,401139264,PRJNA304502,SAMN04304117,304974390,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456632,GSM1957134,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957134,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967187,RNA-Seq,192,312678912,PRJNA304502,SAMN04304118,238886019,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456633,GSM1957135,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957135,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967188,RNA-Seq,192,365338560,PRJNA304502,SAMN04304119,277786345,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456634,GSM1957136,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957136,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967189,RNA-Seq,192,473078592,PRJNA304502,SAMN04303985,354543957,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456635,GSM1957137,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957137,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967190,RNA-Seq,192,772084800,PRJNA304502,SAMN04303986,572030969,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456636,GSM1957138,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957138,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967191,RNA-Seq,192,757922688,PRJNA304502,SAMN04303987,567017335,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456637,GSM1957139,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957139,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967192,RNA-Seq,192,734598144,PRJNA304502,SAMN04303988,548191300,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456638,GSM1957140,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957140,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967193,RNA-Seq,192,470576448,PRJNA304502,SAMN04303989,355394536,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456639,GSM1957141,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957141,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967194,RNA-Seq,192,657378048,PRJNA304502,SAMN04303990,491091941,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456640,GSM1957142,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957142,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967195,RNA-Seq,192,675538752,PRJNA304502,SAMN04303991,505243349,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456641,GSM1957143,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957143,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967196,RNA-Seq,192,493354752,PRJNA304502,SAMN04303992,369112582,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456642,GSM1957144,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957144,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967197,RNA-Seq,192,458227584,PRJNA304502,SAMN04303993,346154117,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456643,GSM1957145,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957145,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967198,RNA-Seq,192,350331648,PRJNA304502,SAMN04303994,265999227,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456644,GSM1957146,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957146,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967199,RNA-Seq,192,280387008,PRJNA304502,SAMN04303995,213805433,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456645,GSM1957147,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957147,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967200,RNA-Seq,192,449722944,PRJNA304502,SAMN04303996,337527890,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456646,GSM1957148,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957148,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967201,RNA-Seq,192,451815552,PRJNA304502,SAMN04303997,336457698,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456647,GSM1957149,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957149,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967202,RNA-Seq,192,721442496,PRJNA304502,SAMN04303998,537284418,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456648,GSM1957150,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957150,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967203,RNA-Seq,192,710155776,PRJNA304502,SAMN04303999,528920421,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456649,GSM1957151,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957151,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967204,RNA-Seq,192,616139328,PRJNA304502,SAMN04304000,459912704,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456650,GSM1957152,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957152,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967205,RNA-Seq,192,705719616,PRJNA304502,SAMN04304001,527099843,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456651,GSM1957153,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957153,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967206,RNA-Seq,192,427630464,PRJNA304502,SAMN04304002,320396711,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456652,GSM1957154,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957154,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967207,RNA-Seq,192,625026816,PRJNA304502,SAMN04304003,464660429,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456653,GSM1957155,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957155,SRP066834,iPSC 409B2,35 days,Dissociated whole cerebral organoid
SRR2967208,RNA-Seq,192,443703744,PRJNA304502,SAMN04304004,347470963,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456654,GSM1957156,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957156,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967209,RNA-Seq,192,448098816,PRJNA304502,SAMN04304005,350111759,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456655,GSM1957157,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957157,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967210,RNA-Seq,192,389695680,PRJNA304502,SAMN04304006,304544615,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456656,GSM1957158,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957158,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967211,RNA-Seq,192,258296256,PRJNA304502,SAMN04304007,203105479,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456657,GSM1957159,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957159,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967212,RNA-Seq,192,310230720,PRJNA304502,SAMN04304008,243032462,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456658,GSM1957160,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957160,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967213,RNA-Seq,192,320254464,PRJNA304502,SAMN04304011,250279668,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456659,GSM1957161,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957161,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967214,RNA-Seq,192,565526784,PRJNA304502,SAMN04304012,442736393,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456660,GSM1957162,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957162,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967215,RNA-Seq,192,490907520,PRJNA304502,SAMN04304013,384162122,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456661,GSM1957163,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957163,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967216,RNA-Seq,192,250671360,PRJNA304502,SAMN04304014,196597516,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456662,GSM1957164,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957164,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967217,RNA-Seq,192,493783488,PRJNA304502,SAMN04303895,385850797,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456663,GSM1957165,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957165,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967218,RNA-Seq,192,387816576,PRJNA304502,SAMN04303896,302133327,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456664,GSM1957166,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957166,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967219,RNA-Seq,192,522310080,PRJNA304502,SAMN04303897,407876929,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456665,GSM1957167,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957167,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967220,RNA-Seq,192,379500288,PRJNA304502,SAMN04304009,296650779,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456666,GSM1957168,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957168,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967221,RNA-Seq,192,499438464,PRJNA304502,SAMN04304010,388726359,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456667,GSM1957169,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957169,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967222,RNA-Seq,192,675195456,PRJNA304502,SAMN04303898,524634405,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456668,GSM1957170,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957170,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967223,RNA-Seq,192,586061184,PRJNA304502,SAMN04303899,456327066,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456669,GSM1957171,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957171,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967224,RNA-Seq,192,615335232,PRJNA304502,SAMN04303900,478988193,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456670,GSM1957172,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957172,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967225,RNA-Seq,192,552485376,PRJNA304502,SAMN04303901,432229463,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456671,GSM1957173,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957173,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967226,RNA-Seq,192,616767552,PRJNA304502,SAMN04303902,477104946,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456672,GSM1957174,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957174,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967227,RNA-Seq,192,493159872,PRJNA304502,SAMN04303903,383863500,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456673,GSM1957175,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957175,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967228,RNA-Seq,192,563976960,PRJNA304502,SAMN04303904,439624314,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456674,GSM1957176,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957176,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967229,RNA-Seq,192,480340032,PRJNA304502,SAMN04303905,374368222,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456675,GSM1957177,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957177,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967230,RNA-Seq,192,539671872,PRJNA304502,SAMN04303906,420104935,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456676,GSM1957178,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957178,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967231,RNA-Seq,192,593202048,PRJNA304502,SAMN04303907,463006982,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456677,GSM1957179,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957179,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967232,RNA-Seq,192,580103232,PRJNA304502,SAMN04303908,452160187,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456678,GSM1957180,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957180,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967233,RNA-Seq,192,707774784,PRJNA304502,SAMN04303909,549293822,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456679,GSM1957181,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957181,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967234,RNA-Seq,192,669225984,PRJNA304502,SAMN04303910,521276213,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456680,GSM1957182,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957182,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967235,RNA-Seq,192,598534656,PRJNA304502,SAMN04303911,462074760,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456681,GSM1957183,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957183,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967236,RNA-Seq,192,509193216,PRJNA304502,SAMN04303912,396656379,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456682,GSM1957184,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957184,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967237,RNA-Seq,192,480048000,PRJNA304502,SAMN04303913,373435056,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456683,GSM1957185,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957185,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967238,RNA-Seq,192,568944192,PRJNA304502,SAMN04303914,444463280,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456684,GSM1957186,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957186,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967239,RNA-Seq,192,634071552,PRJNA304502,SAMN04303915,492404824,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456685,GSM1957187,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957187,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967240,RNA-Seq,192,396747456,PRJNA304502,SAMN04303916,309928233,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456686,GSM1957188,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957188,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967241,RNA-Seq,192,507570816,PRJNA304502,SAMN04303917,395636321,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456687,GSM1957189,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957189,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
SRR2967242,RNA-Seq,192,567928896,PRJNA304502,SAMN04303918,444748514,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456688,GSM1957190,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957190,SRP066834,iPSC 409B2,37 days,Dissociated whole cerebral organoid
